subID,group,order,block,set,trial_from_estimate,trial_total,trial_block,target,constant_error,absolute_error,estimate_accuracy_CE,estimate_accuracy_AE,constant_error_next_trial,constant_error_previous_trial,absolute_error_next_trial,absolute_error_previous_trial
101,Blocked,Trained_New,1,1,1,1,1,1700,-109,109,,,-243,,243,
101,Blocked,Trained_New,1,1,2,2,2,1700,-243,243,,,-148,-109,148,109
101,Blocked,Trained_New,1,1,3,3,3,1700,-148,148,,,-124,-243,124,243
101,Blocked,Trained_New,1,1,4,4,4,1700,-124,124,,,587,-148,587,148
101,Blocked,Trained_New,1,1,5,5,5,1700,587,587,,,212,-124,212,124
101,Blocked,Trained_New,1,1,6,6,6,1700,212,212,,,-5,587,5,587
101,Blocked,Trained_New,1,1,0,7,7,1700,-5,5,-195,195,-139,212,139,212
101,Blocked,Trained_New,1,2,1,8,8,1700,-139,139,,,172,-5,172,5
101,Blocked,Trained_New,1,2,2,9,9,1700,172,172,,,-45,-139,45,139
101,Blocked,Trained_New,1,2,3,10,10,1700,-45,45,,,-28,172,28,172
101,Blocked,Trained_New,1,2,4,11,11,1700,-28,158,,,-68,-45,68,45
101,Blocked,Trained_New,1,2,5,12,12,1700,-68,68,,,68,-28,68,28
101,Blocked,Trained_New,1,2,6,13,13,1700,68,125,,,28,-68,28,68
101,Blocked,Trained_New,1,2,0,14,14,1700,28,28,-128,128,-244,68,244,68
101,Blocked,Trained_New,1,3,1,15,15,1700,-244,244,,,163,28,163,28
101,Blocked,Trained_New,1,3,2,16,16,1700,163,163,,,-84,-244,84,244
101,Blocked,Trained_New,1,3,3,17,17,1700,-84,84,,,-140,163,140,163
101,Blocked,Trained_New,1,3,4,18,18,1700,-140,140,,,-20,-84,20,84
101,Blocked,Trained_New,1,3,5,19,19,1700,-20,20,,,12,-140,12,140
101,Blocked,Trained_New,1,3,6,20,20,1700,12,12,,,-76,-20,76,20
101,Blocked,Trained_New,1,3,0,21,21,1700,-76,76,126,126,-36,12,36,12
101,Blocked,Trained_New,1,4,1,22,22,1700,-36,36,,,-124,-76,124,76
101,Blocked,Trained_New,1,4,2,23,23,1700,-124,124,,,67,-36,67,36
101,Blocked,Trained_New,1,4,3,24,24,1700,67,67,,,35,-124,35,124
101,Blocked,Trained_New,1,4,4,25,25,1700,35,35,,,92,67,92,67
101,Blocked,Trained_New,1,4,5,26,26,1700,92,92,,,68,35,68,35
101,Blocked,Trained_New,1,4,6,27,27,1700,68,68,,,-5,92,5,92
101,Blocked,Trained_New,1,4,0,28,28,1700,-5,5,-45,45,-84,68,84,68
101,Blocked,Trained_New,1,5,1,29,29,1700,-84,84,,,28,-5,28,5
101,Blocked,Trained_New,1,5,2,30,30,1700,28,28,,,4,-84,4,84
101,Blocked,Trained_New,1,5,3,31,31,1700,4,4,,,76,28,76,28
101,Blocked,Trained_New,1,5,4,32,32,1700,76,76,,,-53,4,53,4
101,Blocked,Trained_New,1,5,5,33,33,1700,-53,53,,,19,76,19,76
101,Blocked,Trained_New,1,5,6,34,34,1700,19,19,,,-84,-53,84,53
101,Blocked,Trained_New,1,5,0,35,35,1700,-84,84,134,134,20,19,20,19
101,Blocked,Trained_New,1,6,1,36,36,1700,20,20,,,-52,-84,52,84
101,Blocked,Trained_New,1,6,2,37,37,1700,-52,52,,,52,20,52,20
101,Blocked,Trained_New,1,6,3,38,38,1700,52,52,,,28,-52,28,52
101,Blocked,Trained_New,1,6,4,39,39,1700,28,28,,,124,52,124,52
101,Blocked,Trained_New,1,6,5,40,40,1700,124,124,,,-84,28,84,28
101,Blocked,Trained_New,1,6,6,41,41,1700,-84,84,,,-13,124,13,124
101,Blocked,Trained_New,1,6,0,42,42,1700,-13,13,-37,37,-60,-84,60,84
101,Blocked,Trained_New,1,7,1,43,43,1700,-60,60,,,-28,-13,28,13
101,Blocked,Trained_New,1,7,2,44,44,1700,-28,28,,,59,-60,59,60
101,Blocked,Trained_New,1,7,3,45,45,1700,59,59,,,3,-28,3,28
101,Blocked,Trained_New,1,7,4,46,46,1700,3,3,,,-148,59,148,59
101,Blocked,Trained_New,1,7,5,47,47,1700,-148,148,,,3,3,3,3
101,Blocked,Trained_New,1,7,6,48,48,1700,3,3,,,20,-148,20,148
101,Blocked,Trained_New,1,7,0,49,49,1700,20,20,-70,70,-52,3,52,3
101,Blocked,Trained_New,1,8,1,50,50,1700,-52,52,,,-13,20,13,20
101,Blocked,Trained_New,1,8,2,51,51,1700,-13,13,,,-107,-52,107,52
101,Blocked,Trained_New,1,8,3,52,52,1700,-107,107,,,-37,-13,37,13
101,Blocked,Trained_New,1,8,4,53,53,1700,-37,37,,,-93,-107,93,107
101,Blocked,Trained_New,1,8,5,54,54,1700,-93,93,,,3,-37,3,37
101,Blocked,Trained_New,1,8,6,55,55,1700,3,3,,,37,-93,37,93
101,Blocked,Trained_New,1,8,0,56,56,1700,37,37,13,13,-13,3,13,3
101,Blocked,Trained_New,1,9,1,57,57,1700,-13,13,,,133,37,133,37
101,Blocked,Trained_New,1,9,2,58,58,1700,133,133,,,75,-13,75,13
101,Blocked,Trained_New,1,9,3,59,59,1700,75,75,,,-36,133,36,133
101,Blocked,Trained_New,1,9,4,60,60,1700,-36,36,,,-117,75,117,75
101,Blocked,Trained_New,1,9,5,61,61,1700,-117,117,,,27,-36,27,36
101,Blocked,Trained_New,1,9,6,62,62,1700,27,27,,,11,-117,11,117
101,Blocked,Trained_New,1,9,0,63,63,1700,11,11,39,39,35,27,35,27
101,Blocked,Trained_New,1,10,1,64,64,1700,35,35,,,100,11,100,11
101,Blocked,Trained_New,1,10,2,65,65,1700,100,100,,,125,35,125,35
101,Blocked,Trained_New,1,10,3,66,66,1700,125,125,,,-101,100,101,100
101,Blocked,Trained_New,1,10,4,67,67,1700,-101,101,,,-44,125,44,125
101,Blocked,Trained_New,1,10,5,68,68,1700,-44,44,,,59,-101,59,101
101,Blocked,Trained_New,1,10,6,69,69,1700,59,59,,,61,-44,61,44
101,Blocked,Trained_New,1,10,0,70,70,1700,61,61,-11,11,,59,,59
101,Blocked,Trained_New,2,1,1,71,1,1500,661,661,,,19,,19,
101,Blocked,Trained_New,2,1,2,72,2,1500,19,19,,,92,661,92,661
101,Blocked,Trained_New,2,1,3,73,3,1500,92,92,,,101,19,101,19
101,Blocked,Trained_New,2,1,4,74,4,1500,101,101,,,172,92,172,92
101,Blocked,Trained_New,2,1,5,75,5,1500,172,172,,,-75,101,75,101
101,Blocked,Trained_New,2,1,6,76,6,1500,-75,75,,,-29,172,29,172
101,Blocked,Trained_New,2,1,0,77,7,1500,-29,29,129,129,-52,-75,52,75
101,Blocked,Trained_New,2,2,1,78,8,1500,-52,52,,,-13,-29,13,29
101,Blocked,Trained_New,2,2,2,79,9,1500,-13,13,,,92,-52,92,52
101,Blocked,Trained_New,2,2,3,80,10,1500,92,92,,,20,-13,20,13
101,Blocked,Trained_New,2,2,4,81,11,1500,20,20,,,115,92,115,92
101,Blocked,Trained_New,2,2,5,82,12,1500,115,115,,,-132,20,132,20
101,Blocked,Trained_New,2,2,6,83,13,1500,-132,132,,,-116,115,116,115
101,Blocked,Trained_New,2,2,0,84,14,1500,-116,116,16,16,180,-132,180,132
101,Blocked,Trained_New,2,3,1,85,15,1500,180,180,,,28,-116,28,116
101,Blocked,Trained_New,2,3,2,86,16,1500,28,28,,,-76,180,76,180
101,Blocked,Trained_New,2,3,3,87,17,1500,-76,76,,,124,28,124,28
101,Blocked,Trained_New,2,3,4,88,18,1500,124,124,,,59,-76,59,76
101,Blocked,Trained_New,2,3,5,89,19,1500,59,59,,,-4,124,4,124
101,Blocked,Trained_New,2,3,6,90,20,1500,-4,4,,,75,59,75,59
101,Blocked,Trained_New,2,3,0,91,21,1500,75,75,-25,25,-44,-4,44,4
101,Blocked,Trained_New,2,4,1,92,22,1500,-44,44,,,140,75,140,75
101,Blocked,Trained_New,2,4,2,93,23,1500,140,140,,,3,-44,3,44
101,Blocked,Trained_New,2,4,3,94,24,1500,3,3,,,67,140,67,140
101,Blocked,Trained_New,2,4,4,95,25,1500,67,67,,,43,3,43,3
101,Blocked,Trained_New,2,4,5,96,26,1500,43,43,,,91,67,91,67
101,Blocked,Trained_New,2,4,6,97,27,1500,91,91,,,-69,43,69,43
101,Blocked,Trained_New,2,4,0,98,28,1500,-69,69,169,169,-28,91,28,91
101,Blocked,Trained_New,2,5,1,99,29,1500,-28,28,,,84,-69,84,69
101,Blocked,Trained_New,2,5,2,100,30,1500,84,84,,,44,-28,44,28
101,Blocked,Trained_New,2,5,3,101,31,1500,44,44,,,-37,84,37,84
101,Blocked,Trained_New,2,5,4,102,32,1500,-37,37,,,59,44,59,44
101,Blocked,Trained_New,2,5,5,103,33,1500,59,59,,,115,-37,115,37
101,Blocked,Trained_New,2,5,6,104,34,1500,115,115,,,52,59,52,59
101,Blocked,Trained_New,2,5,0,105,35,1500,52,52,-122,122,36,115,36,115
101,Blocked,Trained_New,2,6,1,106,36,1500,36,36,,,69,52,69,52
101,Blocked,Trained_New,2,6,2,107,37,1500,69,69,,,20,36,20,36
101,Blocked,Trained_New,2,6,3,108,38,1500,20,20,,,99,69,99,69
101,Blocked,Trained_New,2,6,4,109,39,1500,99,99,,,-20,20,20,20
101,Blocked,Trained_New,2,6,5,110,40,1500,-20,20,,,68,99,68,99
101,Blocked,Trained_New,2,6,6,111,41,1500,68,68,,,-3,-20,3,20
101,Blocked,Trained_New,2,6,0,112,42,1500,-3,3,-47,47,60,68,60,68
101,Blocked,Trained_New,2,7,1,113,43,1500,60,60,,,-77,-3,77,3
101,Blocked,Trained_New,2,7,2,114,44,1500,-77,77,,,28,60,28,60
101,Blocked,Trained_New,2,7,3,115,45,1500,28,28,,,100,-77,100,77
101,Blocked,Trained_New,2,7,4,116,46,1500,100,100,,,77,28,77,28
101,Blocked,Trained_New,2,7,5,117,47,1500,77,77,,,51,100,51,100
101,Blocked,Trained_New,2,7,6,118,48,1500,51,51,,,28,77,28,77
101,Blocked,Trained_New,2,7,0,119,49,1500,28,28,-78,78,43,51,43,51
101,Blocked,Trained_New,2,8,1,120,50,1500,43,43,,,19,28,19,28
101,Blocked,Trained_New,2,8,2,121,51,1500,19,19,,,-28,43,28,43
101,Blocked,Trained_New,2,8,3,122,52,1500,-28,28,,,-86,19,86,19
101,Blocked,Trained_New,2,8,4,123,53,1500,-86,86,,,-77,-28,77,28
101,Blocked,Trained_New,2,8,5,124,54,1500,-77,77,,,-5,-86,5,86
101,Blocked,Trained_New,2,8,6,125,55,1500,-5,5,,,-36,-77,36,77
101,Blocked,Trained_New,2,8,0,126,56,1500,-36,36,86,86,-53,-5,53,5
101,Blocked,Trained_New,2,9,1,127,57,1500,-53,53,,,-85,-36,85,36
101,Blocked,Trained_New,2,9,2,128,58,1500,-85,85,,,116,-53,116,53
101,Blocked,Trained_New,2,9,3,129,59,1500,116,116,,,12,-85,12,85
101,Blocked,Trained_New,2,9,4,130,60,1500,12,12,,,124,116,124,116
101,Blocked,Trained_New,2,9,5,131,61,1500,124,124,,,11,12,11,12
101,Blocked,Trained_New,2,9,6,132,62,1500,11,11,,,-77,124,77,124
101,Blocked,Trained_New,2,9,0,133,63,1500,-77,77,-23,23,-156,11,156,11
101,Blocked,Trained_New,2,10,1,134,64,1500,-156,156,,,-28,-77,28,77
101,Blocked,Trained_New,2,10,2,135,65,1500,-28,28,,,74,-156,74,156
101,Blocked,Trained_New,2,10,3,136,66,1500,74,74,,,44,-28,44,28
101,Blocked,Trained_New,2,10,4,137,67,1500,44,44,,,284,74,284,74
101,Blocked,Trained_New,2,10,5,138,68,1500,284,284,,,-229,44,229,44
101,Blocked,Trained_New,2,10,6,139,69,1500,-229,229,,,-29,284,29,284
101,Blocked,Trained_New,2,10,0,140,70,1500,-29,29,-21,21,,-229,,229
101,Blocked,Trained_New,3,1,1,141,1,1900,83,83,,,-12,,12,
101,Blocked,Trained_New,3,1,2,142,2,1900,-12,12,,,-21,83,21,83
101,Blocked,Trained_New,3,1,3,143,3,1900,-21,21,,,-4,-12,4,12
101,Blocked,Trained_New,3,1,4,144,4,1900,-4,4,,,35,-21,35,21
101,Blocked,Trained_New,3,1,5,145,5,1900,35,35,,,13,-4,13,4
101,Blocked,Trained_New,3,1,6,146,6,1900,13,13,,,51,35,51,35
101,Blocked,Trained_New,3,1,0,147,7,1900,51,51,-1,1,-36,13,36,13
101,Blocked,Trained_New,3,2,1,148,8,1900,-36,36,,,20,51,20,51
101,Blocked,Trained_New,3,2,2,149,9,1900,20,20,,,-100,-36,100,36
101,Blocked,Trained_New,3,2,3,150,10,1900,-100,100,,,12,20,12,20
101,Blocked,Trained_New,3,2,4,151,11,1900,12,12,,,53,-100,53,100
101,Blocked,Trained_New,3,2,5,152,12,1900,53,53,,,-44,12,44,12
101,Blocked,Trained_New,3,2,6,153,13,1900,-44,44,,,-156,53,156,53
101,Blocked,Trained_New,3,2,0,154,14,1900,-156,156,106,106,-29,-44,29,44
101,Blocked,Trained_New,3,3,1,155,15,1900,-29,29,,,-77,-156,77,156
101,Blocked,Trained_New,3,3,2,156,16,1900,-77,77,,,-36,-29,36,29
101,Blocked,Trained_New,3,3,3,157,17,1900,-36,36,,,-28,-77,28,77
101,Blocked,Trained_New,3,3,4,158,18,1900,-28,28,,,11,-36,11,36
101,Blocked,Trained_New,3,3,5,159,19,1900,11,11,,,12,-28,12,28
101,Blocked,Trained_New,3,3,6,160,20,1900,12,12,,,-5,11,5,11
101,Blocked,Trained_New,3,3,0,161,21,1900,-5,5,-65,65,-84,12,84,12
101,Blocked,Trained_New,3,4,1,162,22,1900,-84,84,,,76,-5,76,5
101,Blocked,Trained_New,3,4,2,163,23,1900,76,76,,,-76,-84,76,84
101,Blocked,Trained_New,3,4,3,164,24,1900,-76,76,,,-53,76,53,76
101,Blocked,Trained_New,3,4,4,165,25,1900,-53,53,,,-38,-76,38,76
101,Blocked,Trained_New,3,4,5,166,26,1900,-38,38,,,-13,-53,13,53
101,Blocked,Trained_New,3,4,6,167,27,1900,-13,13,,,-76,-38,76,38
101,Blocked,Trained_New,3,4,0,168,28,1900,-76,76,26,26,-107,-13,107,13
101,Blocked,Trained_New,3,5,1,169,29,1900,-107,107,,,-36,-76,36,76
101,Blocked,Trained_New,3,5,2,170,30,1900,-36,36,,,91,-107,91,107
101,Blocked,Trained_New,3,5,3,171,31,1900,91,91,,,-36,-36,36,36
101,Blocked,Trained_New,3,5,4,172,32,1900,-36,36,,,-92,91,92,91
101,Blocked,Trained_New,3,5,5,173,33,1900,-92,92,,,-36,-36,36,36
101,Blocked,Trained_New,3,5,6,174,34,1900,-36,36,,,76,-92,76,92
101,Blocked,Trained_New,3,5,0,175,35,1900,76,76,-16,16,-107,-36,107,36
101,Blocked,Trained_New,3,6,1,176,36,1900,-107,107,,,-93,76,93,76
101,Blocked,Trained_New,3,6,2,177,37,1900,-93,93,,,-140,-107,140,107
101,Blocked,Trained_New,3,6,3,178,38,1900,-140,140,,,60,-93,60,93
101,Blocked,Trained_New,3,6,4,179,39,1900,60,60,,,11,-140,11,140
101,Blocked,Trained_New,3,6,5,180,40,1900,11,11,,,11,60,11,60
101,Blocked,Trained_New,3,6,6,181,41,1900,11,11,,,12,11,12,11
101,Blocked,Trained_New,3,6,0,182,42,1900,12,12,-62,62,20,11,20,11
101,Blocked,Trained_New,3,7,1,183,43,1900,20,20,,,3,12,3,12
101,Blocked,Trained_New,3,7,2,184,44,1900,3,3,,,60,20,60,20
101,Blocked,Trained_New,3,7,3,185,45,1900,60,60,,,-11,3,11,3
101,Blocked,Trained_New,3,7,4,186,46,1900,-11,11,,,108,60,108,60
101,Blocked,Trained_New,3,7,5,187,47,1900,108,108,,,3,-11,3,11
101,Blocked,Trained_New,3,7,6,188,48,1900,3,3,,,-85,108,85,108
101,Blocked,Trained_New,3,7,0,189,49,1900,-85,85,35,35,3,3,3,3
101,Blocked,Trained_New,3,8,1,190,50,1900,3,3,,,-12,-85,12,85
101,Blocked,Trained_New,3,8,2,191,51,1900,-12,12,,,-69,3,69,3
101,Blocked,Trained_New,3,8,3,192,52,1900,-69,69,,,28,-12,28,12
101,Blocked,Trained_New,3,8,4,193,53,1900,28,28,,,124,-69,124,69
101,Blocked,Trained_New,3,8,5,194,54,1900,124,124,,,-108,28,108,28
101,Blocked,Trained_New,3,8,6,195,55,1900,-108,108,,,12,124,12,124
101,Blocked,Trained_New,3,8,0,196,56,1900,12,12,38,38,-11,-108,11,108
101,Blocked,Trained_New,3,9,1,197,57,1900,-11,11,,,-37,12,37,12
101,Blocked,Trained_New,3,9,2,198,58,1900,-37,37,,,3,-11,3,11
101,Blocked,Trained_New,3,9,3,199,59,1900,3,3,,,76,-37,76,37
101,Blocked,Trained_New,3,9,4,200,60,1900,76,76,,,20,3,20,3
101,Blocked,Trained_New,3,9,5,201,61,1900,20,20,,,-21,76,21,76
101,Blocked,Trained_New,3,9,6,202,62,1900,-21,21,,,-76,20,76,20
101,Blocked,Trained_New,3,9,0,203,63,1900,-76,76,126,126,91,-21,91,21
101,Blocked,Trained_New,3,10,1,204,64,1900,91,91,,,-4,-76,4,76
101,Blocked,Trained_New,3,10,2,205,65,1900,-4,4,,,-60,91,60,91
101,Blocked,Trained_New,3,10,3,206,66,1900,-60,60,,,68,-4,68,4
101,Blocked,Trained_New,3,10,4,207,67,1900,68,68,,,-52,-60,52,60
101,Blocked,Trained_New,3,10,5,208,68,1900,-52,52,,,43,68,43,68
101,Blocked,Trained_New,3,10,6,209,69,1900,43,43,,,-20,-52,20,52
101,Blocked,Trained_New,3,10,0,210,70,1900,-20,20,70,70,,43,,43
102,Random,New_Trained,1,1,1,1,1,1900,-132,132,,,-317,,317,
102,Random,New_Trained,1,1,2,2,2,1500,-317,317,,,-116,-132,116,132
102,Random,New_Trained,1,1,3,3,3,1700,-116,116,,,187,-317,187,317
102,Random,New_Trained,1,1,4,4,4,1900,187,187,,,-316,-116,316,116
102,Random,New_Trained,1,1,5,5,5,1500,-316,316,,,-132,187,132,187
102,Random,New_Trained,1,1,6,6,6,1700,-132,132,,,75,-316,75,316
102,Random,New_Trained,1,1,0,7,7,1500,75,75,-175,175,180,-132,180,132
102,Random,New_Trained,1,2,1,8,8,1900,180,180,,,-364,75,364,75
102,Random,New_Trained,1,2,2,9,9,1700,-364,364,,,51,180,51,180
102,Random,New_Trained,1,2,3,10,10,1500,51,51,,,388,-364,388,364
102,Random,New_Trained,1,2,4,11,11,1700,388,388,,,348,51,348,51
102,Random,New_Trained,1,2,5,12,12,1900,348,348,,,83,388,83,388
102,Random,New_Trained,1,2,6,13,13,1500,83,83,,,-86,348,86,348
102,Random,New_Trained,1,2,0,14,14,1700,-86,86,136,136,132,83,132,83
102,Random,New_Trained,1,3,1,15,15,1900,132,132,,,-156,-86,156,86
102,Random,New_Trained,1,3,2,16,16,1700,-156,156,,,-300,132,300,132
102,Random,New_Trained,1,3,3,17,17,1500,-300,300,,,20,-156,20,156
102,Random,New_Trained,1,3,4,18,18,1900,20,20,,,-507,-300,507,300
102,Random,New_Trained,1,3,5,19,19,1700,-507,507,,,-37,20,37,20
102,Random,New_Trained,1,3,6,20,20,1500,-37,37,,,396,-507,396,507
102,Random,New_Trained,1,3,0,21,21,1900,396,396,-446,446,-228,-37,228,37
102,Random,New_Trained,1,4,1,22,22,1500,-228,228,,,-268,396,268,396
102,Random,New_Trained,1,4,2,23,23,1500,-268,268,,,355,-228,355,228
102,Random,New_Trained,1,4,3,24,24,1700,355,355,,,-284,-268,284,268
102,Random,New_Trained,1,4,4,25,25,1500,-284,284,,,348,355,348,355
102,Random,New_Trained,1,4,5,26,26,1700,348,348,,,244,-284,244,284
102,Random,New_Trained,1,4,6,27,27,1900,244,244,,,-211,348,211,348
102,Random,New_Trained,1,4,0,28,28,1700,-211,211,311,311,84,244,84,244
102,Random,New_Trained,1,5,1,29,29,1900,84,84,,,-84,-211,84,211
102,Random,New_Trained,1,5,2,30,30,1700,-84,84,,,148,84,148,84
102,Random,New_Trained,1,5,3,31,31,1900,148,148,,,-300,-84,300,84
102,Random,New_Trained,1,5,4,32,32,1500,-300,300,,,-109,148,109,148
102,Random,New_Trained,1,5,5,33,33,1700,-109,109,,,-117,-300,117,300
102,Random,New_Trained,1,5,6,34,34,1500,-117,117,,,252,-109,252,109
102,Random,New_Trained,1,5,0,35,35,1900,252,252,-302,302,291,-117,291,117
102,Random,New_Trained,1,6,1,36,36,1900,291,291,,,133,252,133,252
102,Random,New_Trained,1,6,2,37,37,1700,133,133,,,-60,291,60,291
102,Random,New_Trained,1,6,3,38,38,1700,-60,60,,,284,133,284,133
102,Random,New_Trained,1,6,4,39,39,1900,284,284,,,-164,-60,164,60
102,Random,New_Trained,1,6,5,40,40,1500,-164,164,,,300,284,300,284
102,Random,New_Trained,1,6,6,41,41,1900,300,300,,,-276,-164,276,164
102,Random,New_Trained,1,6,0,42,42,1700,-276,276,76,76,-348,300,348,300
102,Random,New_Trained,1,7,1,43,43,1500,-348,348,,,267,-276,267,276
102,Random,New_Trained,1,7,2,44,44,1700,267,267,,,188,-348,188,348
102,Random,New_Trained,1,7,3,45,45,1900,188,188,,,-29,267,29,267
102,Random,New_Trained,1,7,4,46,46,1500,-29,29,,,123,188,123,188
102,Random,New_Trained,1,7,5,47,47,1700,123,123,,,3,-29,3,29
102,Random,New_Trained,1,7,6,48,48,1900,3,3,,,-373,123,373,123
102,Random,New_Trained,1,7,0,49,49,1500,-373,373,323,323,-85,3,85,3
102,Random,New_Trained,1,8,1,50,50,1500,-85,85,,,228,-373,228,373
102,Random,New_Trained,1,8,2,51,51,1900,228,228,,,-172,-85,172,85
102,Random,New_Trained,1,8,3,52,52,1500,-172,172,,,172,228,172,228
102,Random,New_Trained,1,8,4,53,53,1700,172,172,,,307,-172,307,172
102,Random,New_Trained,1,8,5,54,54,1900,307,307,,,-132,172,132,172
102,Random,New_Trained,1,8,6,55,55,1700,-132,132,,,-189,307,189,307
102,Random,New_Trained,1,8,0,56,56,1500,-189,189,89,89,252,-132,252,132
102,Random,New_Trained,1,9,1,57,57,1900,252,252,,,-132,-189,132,189
102,Random,New_Trained,1,9,2,58,58,1700,-132,132,,,-61,252,61,252
102,Random,New_Trained,1,9,3,59,59,1500,-61,61,,,229,-132,229,132
102,Random,New_Trained,1,9,4,60,60,1700,229,229,,,-68,-61,68,61
102,Random,New_Trained,1,9,5,61,61,1500,-68,68,,,123,229,123,229
102,Random,New_Trained,1,9,6,62,62,1900,123,123,,,-68,-68,68,68
102,Random,New_Trained,1,9,0,63,63,1500,-68,68,18,18,347,123,347,123
102,Random,New_Trained,1,10,1,64,64,1900,347,347,,,-12,-68,12,68
102,Random,New_Trained,1,10,2,65,65,1500,-12,12,,,52,347,52,347
102,Random,New_Trained,1,10,3,66,66,1900,52,52,,,-76,-12,76,12
102,Random,New_Trained,1,10,4,67,67,1700,-76,76,,,-133,52,133,52
102,Random,New_Trained,1,10,5,68,68,1500,-133,133,,,123,-76,123,76
102,Random,New_Trained,1,10,6,69,69,1700,123,123,,,148,-133,148,133
102,Random,New_Trained,1,10,0,70,70,1900,148,148,-48,48,,123,,123
102,Random,New_Trained,2,1,1,71,1,1700,-92,92,,,-244,,244,
102,Random,New_Trained,2,1,2,72,2,1500,-244,244,,,348,-92,348,92
102,Random,New_Trained,2,1,3,73,3,1900,348,348,,,20,-244,20,244
102,Random,New_Trained,2,1,4,74,4,1700,20,20,,,-131,348,131,348
102,Random,New_Trained,2,1,5,75,5,1500,-131,131,,,308,20,308,20
102,Random,New_Trained,2,1,6,76,6,1900,308,308,,,-20,-131,20,131
102,Random,New_Trained,2,1,0,77,7,1700,-20,20,-40,40,44,308,44,308
102,Random,New_Trained,2,2,1,78,8,1900,44,44,,,-221,-20,221,20
102,Random,New_Trained,2,2,2,79,9,1500,-221,221,,,-85,44,85,44
102,Random,New_Trained,2,2,3,80,10,1700,-85,85,,,-52,-221,52,221
102,Random,New_Trained,2,2,4,81,11,1900,-52,52,,,-108,-85,108,85
102,Random,New_Trained,2,2,5,82,12,1500,-108,108,,,-156,-52,156,52
102,Random,New_Trained,2,2,6,83,13,1700,-156,156,,,12,-108,12,108
102,Random,New_Trained,2,2,0,84,14,1900,12,12,138,138,-28,-156,28,156
102,Random,New_Trained,2,3,1,85,15,1700,-28,28,,,92,12,92,12
102,Random,New_Trained,2,3,2,86,16,1900,92,92,,,-156,-28,156,28
102,Random,New_Trained,2,3,3,87,17,1500,-156,156,,,-19,92,19,92
102,Random,New_Trained,2,3,4,88,18,1900,-19,19,,,-109,-156,109,156
102,Random,New_Trained,2,3,5,89,19,1500,-109,109,,,-340,-19,340,19
102,Random,New_Trained,2,3,6,90,20,1700,-340,340,,,51,-109,51,109
102,Random,New_Trained,2,3,0,91,21,1500,51,51,-1,1,4,-340,4,340
102,Random,New_Trained,2,4,1,92,22,1700,4,4,,,35,51,35,51
102,Random,New_Trained,2,4,2,93,23,1900,35,35,,,117,4,117,4
102,Random,New_Trained,2,4,3,94,24,1500,117,117,,,324,35,324,35
102,Random,New_Trained,2,4,4,95,25,1700,324,324,,,-156,117,156,117
102,Random,New_Trained,2,4,5,96,26,1500,-156,156,,,157,324,157,324
102,Random,New_Trained,2,4,6,97,27,1900,157,157,,,-5,-156,5,156
102,Random,New_Trained,2,4,0,98,28,1900,-5,5,155,155,-141,157,141,157
102,Random,New_Trained,2,5,1,99,29,1900,-141,141,,,-245,-5,245,5
102,Random,New_Trained,2,5,2,100,30,1500,-245,245,,,-101,-141,101,141
102,Random,New_Trained,2,5,3,101,31,1900,-101,101,,,-140,-245,140,245
102,Random,New_Trained,2,5,4,102,32,1700,-140,140,,,-51,-101,51,101
102,Random,New_Trained,2,5,5,103,33,1500,-51,51,,,-245,-140,245,140
102,Random,New_Trained,2,5,6,104,34,1700,-245,245,,,91,-51,91,51
102,Random,New_Trained,2,5,0,105,35,1500,91,91,-81,81,-61,-245,61,245
102,Random,New_Trained,2,6,1,106,36,1500,-61,61,,,35,91,35,91
102,Random,New_Trained,2,6,2,107,37,1700,35,35,,,203,-61,203,61
102,Random,New_Trained,2,6,3,108,38,1900,203,203,,,333,35,333,35
102,Random,New_Trained,2,6,4,109,39,1700,333,333,,,212,203,212,203
102,Random,New_Trained,2,6,5,110,40,1900,212,212,,,-94,333,94,333
102,Random,New_Trained,2,6,6,111,41,1500,-94,94,,,378,212,378,212
102,Random,New_Trained,2,6,0,112,42,1900,378,378,-98,98,139,-94,139,94
102,Random,New_Trained,2,7,1,113,43,1700,139,139,,,-84,378,84,378
102,Random,New_Trained,2,7,2,114,44,1700,-84,84,,,-245,139,245,139
102,Random,New_Trained,2,7,3,115,45,1500,-245,245,,,187,-84,187,84
102,Random,New_Trained,2,7,4,116,46,1500,187,187,,,436,-245,436,245
102,Random,New_Trained,2,7,5,117,47,1900,436,436,,,188,187,188,187
102,Random,New_Trained,2,7,6,118,48,1900,188,188,,,-100,436,100,436
102,Random,New_Trained,2,7,0,119,49,1700,-100,100,180,180,197,188,197,188
102,Random,New_Trained,2,8,1,120,50,1900,197,197,,,4,-100,4,100
102,Random,New_Trained,2,8,2,121,51,1900,4,4,,,-84,197,84,197
102,Random,New_Trained,2,8,3,122,52,1500,-84,84,,,-149,4,149,4
102,Random,New_Trained,2,8,4,123,53,1500,-149,149,,,124,-84,124,84
102,Random,New_Trained,2,8,5,124,54,1700,124,124,,,-117,-149,117,149
102,Random,New_Trained,2,8,6,125,55,1700,-117,117,,,244,124,244,124
102,Random,New_Trained,2,8,0,126,56,1900,244,244,-44,44,-53,-117,53,117
102,Random,New_Trained,2,9,1,127,57,1500,-53,53,,,76,244,76,244
102,Random,New_Trained,2,9,2,128,58,1700,76,76,,,-60,-53,60,53
